item_id,timestamp,target
2,06.07.2008,23.187
2,13.07.2008,23.152
2,20.07.2008,23.318
2,27.07.2008,23.418
2,03.08.2008,24.172
2,10.08.2008,24.541
2,17.08.2008,24.314
2,24.08.2008,24.574
2,31.08.2008,25.410
2,07.09.2008,25.455
2,14.09.2008,25.206
2,21.09.2008,24.964
2,28.09.2008,25.902
2,05.10.2008,26.133
2,12.10.2008,26.275
2,19.10.2008,27.118
2,26.10.2008,26.987
2,02.11.2008,26.947
2,09.11.2008,27.290
2,16.11.2008,27.424
2,23.11.2008,27.840
2,30.11.2008,28.088
2,07.12.2008,27.601
2,14.12.2008,28.088
2,21.12.2008,28.906
2,28.12.2008,29.319
2,04.01.2009,30.809
2,11.01.2009,32.444
2,18.01.2009,32.773
2,25.01.2009,35.647
2,01.02.2009,36.075
2,08.02.2009,34.535
2,15.02.2009,35.844
2,22.02.2009,35.819
2,01.03.2009,35.674
2,08.03.2009,34.588
2,15.03.2009,33.412
2,22.03.2009,33.692
2,29.03.2009,33.215
2,05.04.2009,33.418
2,12.04.2009,33.371
2,19.04.2009,33.095
2,26.04.2009,32.969
2,03.05.2009,32.249
2,10.05.2009,32.032
2,17.05.2009,30.960
2,24.05.2009,30.876
2,31.05.2009,30.783
2,07.06.2009,30.840
2,14.06.2009,30.986
2,21.06.2009,31.024
2,28.06.2009,31.178
2,05.07.2009,32.599
2,12.07.2009,31.672
2,19.07.2009,30.901
2,26.07.2009,31.368
2,02.08.2009,31.557
2,09.08.2009,31.576
2,16.08.2009,31.547
2,23.08.2009,31.518
2,30.08.2009,31.476
2,06.09.2009,30.553
2,13.09.2009,30.132
2,20.09.2009,30.039
2,27.09.2009,30.056
2,04.10.2009,29.541
2,11.10.2009,29.327
2,18.10.2009,28.848
2,25.10.2009,29.041
2,01.11.2009,28.976
2,08.11.2009,28.758
2,15.11.2009,28.911
2,22.11.2009,29.237
2,29.11.2009,29.388
2,06.12.2009,30.168
2,13.12.2009,30.553
2,20.12.2009,29.586
2,27.12.2009,29.948
2,03.01.2010,29.678
2,10.01.2010,29.459
2,17.01.2010,29.753
2,24.01.2010,30.260
2,31.01.2010,30.371
2,07.02.2010,30.113
2,14.02.2010,29.924
2,21.02.2010,29.859
2,28.02.2010,29.703
2,07.03.2010,29.210
2,14.03.2010,29.236
2,21.03.2010,29.530
2,28.03.2010,29.178
2,04.04.2010,29.058
2,11.04.2010,28.998
2,18.04.2010,29.026
2,25.04.2010,29.156
2,02.05.2010,30.517
2,09.05.2010,30.406
2,16.05.2010,30.980
2,23.05.2010,30.559
2,30.05.2010,31.376
2,06.06.2010,31.482
3,13.06.2010,30.896
3,20.06.2010,30.931
3,27.06.2010,31.015
3,04.07.2010,30.745
3,11.07.2010,30.435
3,18.07.2010,30.307
3,25.07.2010,30.107
3,01.08.2010,29.713
3,08.08.2010,30.500
3,15.08.2010,30.552
3,22.08.2010,30.542
3,29.08.2010,30.529
3,05.09.2010,30.747
3,12.09.2010,30.908
3,19.09.2010,30.590
3,26.09.2010,30.351
3,03.10.2010,29.747
3,10.10.2010,30.202
3,17.10.2010,30.322
3,24.10.2010,30.698
3,31.10.2010,30.530
3,07.11.2010,30.756
3,14.11.2010,30.994
3,21.11.2010,31.297
3,28.11.2010,31.082
3,05.12.2010,30.815
3,12.12.2010,30.701
3,19.12.2010,30.352
3,26.12.2010,30.433
3,02.01.2011,30.535
3,09.01.2011,30.003
3,16.01.2011,29.814
3,23.01.2011,29.693
3,30.01.2011,29.306
3,06.02.2011,29.222
3,13.02.2011,29.067
3,20.02.2011,28.792
3,27.02.2011,28.076
3,06.03.2011,28.517
3,13.03.2011,28.345
3,20.03.2011,28.230
3,27.03.2011,28.200
3,03.04.2011,27.936
3,10.04.2011,28.031
3,17.04.2011,27.910
3,24.04.2011,27.285
3,01.05.2011,27.604
3,08.05.2011,28.043
3,15.05.2011,28.067
3,22.05.2011,27.941
3,29.05.2011,27.707
3,05.06.2011,27.878
3,12.06.2011,28.050
3,19.06.2011,28.250
3,26.06.2011,27.870
3,03.07.2011,27.990
3,10.07.2011,28.070
3,17.07.2011,27.770
3,24.07.2011,27.610
3,31.07.2011,28.330
3,07.08.2011,29.100
3,14.08.2011,29.000
3,21.08.2011,28.810
3,28.08.2011,29.170
3,04.09.2011,30.050
3,11.09.2011,30.550
3,18.09.2011,32.080
3,25.09.2011,32.200
3,02.10.2011,32.340
3,09.10.2011,30.870
3,16.10.2011,31.100
3,23.10.2011,29.810
3,30.10.2011,30.690
3,06.11.2011,30.280
3,13.11.2011,30.850
3,20.11.2011,31.520
3,27.11.2011,30.950
3,04.12.2011,31.490
3,11.12.2011,31.980
3,18.12.2011,31.180
3,25.12.2011,32.130
3,01.01.2012,31.970
3,08.01.2012,31.850
3,15.01.2012,31.320
3,22.01.2012,30.120
3,29.01.2012,30.190
3,05.02.2012,30.040
3,12.02.2012,29.940
3,19.02.2012,29.170
3,26.02.2012,29.310
3,04.03.2012,29.420
3,11.03.2012,29.230
3,18.03.2012,29.270
3,25.03.2012,29.340
3,01.04.2012,29.560
3,08.04.2012,29.610
3,15.04.2012,29.440
3,22.04.2012,29.310
3,29.04.2012,29.790
3,06.05.2012,30.140
3,13.05.2012,31.300
3,20.05.2012,32.060
3,27.05.2012,33.670
3,03.06.2012,32.490
3,10.06.2012,32.350
3,17.06.2012,33.225
3,24.06.2012,32.415
3,01.07.2012,32.878
3,08.07.2012,32.575
3,15.07.2012,32.034
3,22.07.2012,32.051
3,29.07.2012,31.964
3,05.08.2012,31.866
3,12.08.2012,32.039
3,19.08.2012,31.791
3,26.08.2012,32.271
3,02.09.2012,31.649
3,09.09.2012,30.454
3,16.09.2012,31.051
3,23.09.2012,31.191
3,30.09.2012,30.938
3,07.10.2012,31.101
3,14.10.2012,30.886
3,21.10.2012,31.375
3,28.10.2012,31.467
3,04.11.2012,31.570
3,11.11.2012,31.735
3,18.11.2012,31.060
3,25.11.2012,30.876
3,02.12.2012,30.808
3,09.12.2012,30.709
3,16.12.2012,30.829
3,23.12.2012,30.340
3,30.12.2012,30.384
3,06.01.2013,30.329
3,13.01.2013,30.271
3,20.01.2013,30.031
3,27.01.2013,29.850
3,03.02.2013,30.144
3,10.02.2013,30.114
3,17.02.2013,30.445
3,24.02.2013,30.730
3,03.03.2013,30.780
3,10.03.2013,30.640
3,17.03.2013,30.815
3,24.03.2013,31.051
3,31.03.2013,31.540
3,07.04.2013,31.081
3,14.04.2013,31.716
3,21.04.2013,31.268
3,28.04.2013,31.042
3,05.05.2013,31.416
3,12.05.2013,31.431
3,19.05.2013,31.379
3,26.05.2013,31.873
3,02.06.2013,32.157
3,09.06.2013,31.716
3,16.06.2013,32.820
3,23.06.2013,32.834
3,30.06.2013,33.312
3,07.07.2013,32.621
3,14.07.2013,32.364
3,21.07.2013,32.818
3,28.07.2013,32.813
3,04.08.2013,32.857
3,11.08.2013,32.922
3,18.08.2013,32.999
3,25.08.2013,33.287
3,01.09.2013,33.310
3,08.09.2013,32.465
3,15.09.2013,31.809
3,22.09.2013,32.326
3,29.09.2013,32.175
3,06.10.2013,32.285
3,13.10.2013,31.918
3,20.10.2013,31.765
3,27.10.2013,32.418
3,03.11.2013,32.655
3,10.11.2013,32.565
3,17.11.2013,32.730
3,24.11.2013,33.140
3,01.12.2013,32.705
3,08.12.2013,32.849
3,15.12.2013,32.985
3,22.12.2013,32.615
3,29.12.2013,33.192
3,05.01.2014,33.051
3,12.01.2014,33.594
3,19.01.2014,34.514
3,26.01.2014,35.206
3,02.02.2014,34.768
3,09.02.2014,35.089
3,16.02.2014,35.479
3,23.02.2014,36.046
3,02.03.2014,36.459
3,09.03.2014,36.587
3,16.03.2014,36.242
3,23.03.2014,35.758
3,30.03.2014,35.288
3,06.04.2014,35.646
3,13.04.2014,35.608
3,20.04.2014,36.045
3,27.04.2014,35.869
3,04.05.2014,35.222
3,11.05.2014,34.776
3,18.05.2014,34.118
3,25.05.2014,34.891
3,01.06.2014,34.398
3,08.06.2014,34.382
3,15.06.2014,34.465
3,22.06.2014,33.732
3,29.06.2014,34.405
3,06.07.2014,34.158
3,13.07.2014,35.145
3,20.07.2014,35.141
3,27.07.2014,35.739
3,03.08.2014,36.128
3,10.08.2014,36.143
3,17.08.2014,36.090
3,24.08.2014,37.003
3,31.08.2014,36.876
3,07.09.2014,37.827
3,14.09.2014,38.430
3,21.09.2014,39.163
3,28.09.2014,39.986
3,05.10.2014,40.327
3,12.10.2014,40.721
3,19.10.2014,41.890
3,26.10.2014,43.018
3,02.11.2014,46.668
3,09.11.2014,46.978
3,16.11.2014,45.714
3,23.11.2014,50.417
3,30.11.2014,52.610
3,07.12.2014,58.177
3,14.12.2014,58.740
3,21.12.2014,53.941
3,28.12.2014,64.470
3,04.01.2015,61.497
3,11.01.2015,65.112
3,18.01.2015,64.124
3,25.01.2015,69.477
4,01.02.2015,66.867
4,08.02.2015,63.452
4,15.02.2015,62.070
4,22.02.2015,61.664
4,01.03.2015,60.297
4,08.03.2015,62.175
4,15.03.2015,59.216
4,22.03.2015,57.868
4,29.03.2015,56.690
4,05.04.2015,53.595
4,12.04.2015,51.974
4,19.04.2015,50.885
4,26.04.2015,51.925
4,03.05.2015,50.924
4,10.05.2015,49.500
4,17.05.2015,50.020
4,24.05.2015,52.360
4,31.05.2015,56.315
4,07.06.2015,55.170
4,14.06.2015,54.040
4,21.06.2015,54.840
4,28.06.2015,55.950
4,05.07.2015,56.405
4,12.07.2015,56.975
4,19.07.2015,58.410
4,26.07.2015,61.705
4,02.08.2015,64.015
4,09.08.2015,64.985
4,16.08.2015,69.050
4,23.08.2015,65.202
4,30.08.2015,68.485
4,06.09.2015,67.910
4,13.09.2015,66.440
4,20.09.2015,65.520
4,27.09.2015,66.090
4,04.10.2015,61.770
4,11.10.2015,61.275
4,18.10.2015,62.360
4,25.10.2015,63.975
4,01.11.2015,64.500
4,08.11.2015,66.730
4,15.11.2015,64.731
4,22.11.2015,66.425
4,29.11.2015,68.086
4,06.12.2015,70.380
4,13.12.2015,70.950
4,20.12.2015,70.667
4,27.12.2015,72.956
4,03.01.2016,74.762
4,10.01.2016,77.605
4,17.01.2016,77.960
4,24.01.2016,75.415
4,31.01.2016,77.500
4,07.02.2016,78.358
4,14.02.2016,76.992
4,21.02.2016,76.255
4,28.02.2016,71.870
4,06.03.2016,69.992
4,13.03.2016,68.358
4,20.03.2016,68.170
4,27.03.2016,67.678
4,03.04.2016,67.114
4,10.04.2016,66.486
4,17.04.2016,66.528
4,24.04.2016,64.762
4,01.05.2016,65.927
4,08.05.2016,65.448
4,15.05.2016,66.800
4,22.05.2016,65.934
4,29.05.2016,65.300
4,05.06.2016,65.485
4,12.06.2016,64.844
4,19.06.2016,65.116
4,26.06.2016,63.770
4,03.07.2016,63.856
4,10.07.2016,63.680
4,17.07.2016,64.793
4,24.07.2016,65.940
4,31.07.2016,65.237
4,07.08.2016,64.753
4,14.08.2016,63.892
4,21.08.2016,64.583
4,28.08.2016,65.153
4,04.09.2016,64.826
4,11.09.2016,65.280
4,18.09.2016,64.075
4,25.09.2016,62.874
4,02.10.2016,62.311
4,09.10.2016,62.952
4,16.10.2016,62.368
4,23.10.2016,62.898
4,30.10.2016,64.442
4,06.11.2016,65.832
4,13.11.2016,64.761
4,20.11.2016,64.823
4,27.11.2016,63.789
4,04.12.2016,62.459
4,11.12.2016,62.060
4,18.12.2016,60.999
4,25.12.2016,61.532
4,01.01.2017,59.619
4,08.01.2017,59.602
4,15.01.2017,59.798
4,22.01.2017,59.872
4,29.01.2017,58.998
4,05.02.2017,58.307
4,12.02.2017,58.286
4,19.02.2017,58.394
4,26.02.2017,58.232
4,05.03.2017,58.978
4,12.03.2017,57.177
4,19.03.2017,56.927
4,26.03.2017,56.240
4,02.04.2017,57.261
4,09.04.2017,56.179
4,16.04.2017,56.663
4,23.04.2017,56.923
4,30.04.2017,57.932
4,07.05.2017,57.081
4,14.05.2017,56.887
4,21.05.2017,56.510
4,28.05.2017,56.630
4,04.06.2017,57.033
4,11.06.2017,57.757
4,18.06.2017,59.447
4,25.06.2017,58.940
4,02.07.2017,60.379
4,09.07.2017,59.008
4,16.07.2017,59.352
4,23.07.2017,59.554
4,30.07.2017,59.964
4,06.08.2017,59.834
4,13.08.2017,58.947
4,20.08.2017,58.591
4,27.08.2017,57.474
4,03.09.2017,57.364
4,10.09.2017,57.528
4,17.09.2017,57.498
4,24.09.2017,57.549
4,01.10.2017,58.141
4,08.10.2017,57.336
4,15.10.2017,57.489
4,22.10.2017,58.093
4,29.10.2017,59.051
4,05.11.2017,59.154
4,12.11.2017,59.021
4,19.11.2017,58.444
4,26.11.2017,58.890
4,03.12.2017,59.122
4,10.12.2017,58.826
4,17.12.2017,58.301
4,24.12.2017,57.634
4,31.12.2017,56.969
4,07.01.2018,56.617
4,14.01.2018,56.663
4,21.01.2018,56.235
4,28.01.2018,56.536
4,04.02.2018,58.366
4,11.02.2018,56.411
4,18.02.2018,56.125
4,25.02.2018,56.802
4,04.03.2018,56.652
4,11.03.2018,57.514
4,18.03.2018,57.296
4,25.03.2018,57.135
4,01.04.2018,58.098
4,08.04.2018,62.110
4,15.04.2018,61.371
4,22.04.2018,62.154
4,29.04.2018,62.452
4,06.05.2018,61.921
4,13.05.2018,62.351
4,20.05.2018,62.214
4,27.05.2018,62.213
4,03.06.2018,62.319
4,10.06.2018,63.138
4,17.06.2018,62.982
4,24.06.2018,62.773
4,01.07.2018,62.989
4,08.07.2018,62.441
4,15.07.2018,63.502
4,22.07.2018,62.708
4,29.07.2018,63.345
4,05.08.2018,67.730
4,12.08.2018,67.112
4,19.08.2018,67.028
4,26.08.2018,67.462
4,02.09.2018,69.896
4,09.09.2018,68.159
4,16.09.2018,66.431
4,23.09.2018,65.550
4,30.09.2018,66.607
4,07.10.2018,66.060
4,14.10.2018,65.455
4,21.10.2018,65.593
4,28.10.2018,66.170
4,04.11.2018,67.950
4,11.11.2018,65.980
4,18.11.2018,66.204
4,25.11.2018,67.085
4,02.12.2018,66.441
4,09.12.2018,66.856
4,16.12.2018,68.946
4,23.12.2018,69.543
4,30.12.2018,67.532
4,06.01.2019,66.888
4,13.01.2019,66.176
4,20.01.2019,66.002
4,27.01.2019,65.472
4,03.02.2019,65.435
4,10.02.2019,66.322
4,17.02.2019,65.378
4,24.02.2019,65.914
4,03.03.2019,66.339
4,10.03.2019,64.796
4,17.03.2019,64.648
4,24.03.2019,65.750
4,31.03.2019,65.297
4,07.04.2019,64.279
4,14.04.2019,64.011
4,21.04.2019,64.790
4,28.04.2019,65.081
4,05.05.2019,65.220
4,12.05.2019,64.670
4,19.05.2019,64.462
4,26.05.2019,65.440
4,02.06.2019,64.784
4,09.06.2019,64.396
4,16.06.2019,63.041
4,23.06.2019,63.217
4,30.06.2019,63.805
4,07.07.2019,62.971
4,14.07.2019,63.022
4,21.07.2019,63.353
4,28.07.2019,65.237
4,04.08.2019,65.255
4,11.08.2019,66.507
4,18.08.2019,66.045
4,25.08.2019,66.714
4,01.09.2019,65.771
4,08.09.2019,64.375
4,15.09.2019,63.982
4,22.09.2019,64.666
4,29.09.2019,64.665
4,06.10.2019,64.188
4,13.10.2019,63.660
4,20.10.2019,63.874
4,27.10.2019,63.496
4,03.11.2019,63.800
4,10.11.2019,63.752
4,17.11.2019,63.861
4,24.11.2019,64.339
4,01.12.2019,63.664
4,08.12.2019,62.841
4,15.12.2019,62.281
4,22.12.2019,62.157
4,29.12.2019,62.063
4,05.01.2020,61.020
4,12.01.2020,61.589
4,19.01.2020,62.156
4,26.01.2020,63.994
4,02.02.2020,64.047
4,09.02.2020,63.512
4,16.02.2020,63.970
4,23.02.2020,66.892
4,01.03.2020,68.548
4,08.03.2020,72.232
4,15.03.2020,80.011
4,22.03.2020,78.846
4,29.03.2020,76.576
4,05.04.2020,73.793
4,12.04.2020,73.965
4,19.04.2020,74.582
4,26.04.2020,75.354
4,03.05.2020,73.503
4,10.05.2020,73.629
4,17.05.2020,71.728
4,24.05.2020,70.752
4,31.05.2020,68.654
4,07.06.2020,69.753
4,14.06.2020,69.469
4,21.06.2020,69.778
4,28.06.2020,71.378
4,05.07.2020,70.856
4,12.07.2020,71.881
4,19.07.2020,71.672
4,26.07.2020,74.459
4,02.08.2020,73.673
4,09.08.2020,72.841
4,16.08.2020,74.796
4,23.08.2020,74.096
4,30.08.2020,75.365
4,06.09.2020,74.908
4,13.09.2020,75.653
4,20.09.2020,78.136
4,27.09.2020,78.198
4,04.10.2020,76.772
4,11.10.2020,77.910
4,18.10.2020,76.218
4,25.10.2020,79.441
4,01.11.2020,77.434
4,08.11.2020,77.436
4,15.11.2020,76.225
4,22.11.2020,75.967
4,29.11.2020,73.988
4,06.12.2020,73.039
4,13.12.2020,73.518
4,20.12.2020,74.164
4,27.12.2020,74.027
4,03.01.2021,74.263
4,10.01.2021,73.587
4,17.01.2021,75.245
4,24.01.2021,75.672
4,31.01.2021,74.684
4,07.02.2021,73.721
4,14.02.2021,74.087
4,21.02.2021,74.712
4,28.02.2021,74.262
4,07.03.2021,73.336
4,14.03.2021,74.166
4,21.03.2021,75.749
4,28.03.2021,76.490
4,04.04.2021,77.368
4,11.04.2021,75.742
4,18.04.2021,74.963
4,25.04.2021,75.208
4,02.05.2021,73.745
4,09.05.2021,73.955
4,16.05.2021,73.584
4,23.05.2021,73.224
4,30.05.2021,72.805
4,06.06.2021,72.169
4,13.06.2021,72.799
4,20.06.2021,72.208
4,27.06.2021,73.251
4,04.07.2021,74.293
4,11.07.2021,74.060
4,18.07.2021,73.741
4,25.07.2021,73.144
4,01.08.2021,73.434
5,08.08.2021,73.200
5,15.08.2021,74.284
5,22.08.2021,73.572
5,29.08.2021,72.714
5,05.09.2021,73.185
5,12.09.2021,72.837
5,19.09.2021,72.729
5,26.09.2021,72.753
5,03.10.2021,71.881
5,10.10.2021,71.069
5,17.10.2021,70.295
5,24.10.2021,70.889
5,31.10.2021,71.295
5,07.11.2021,72.890
5,14.11.2021,73.514
5,21.11.2021,75.596
5,28.11.2021,73.946
5,05.12.2021,73.414
5,12.12.2021,74.142
5,19.12.2021,73.649
5,26.12.2021,75.036
5,02.01.2022,75.504
5,09.01.2022,76.307
5,16.01.2022,77.500
5,23.01.2022,77.893
5,30.01.2022,75.803
5,06.02.2022,77.322
5,13.02.2022,77.332
5,20.02.2022,83.456
5,27.02.2022,124.084
5,06.03.2022,133.417
5,13.03.2022,104.021
5,20.03.2022,102.773
5,27.03.2022,85.413
5,03.04.2022,75.885
5,10.04.2022,79.756
5,17.04.2022,75.574
5,24.04.2022,70.960
5,01.05.2022,69.136
5,08.05.2022,63.983
5,15.05.2022,60.255
5,22.05.2022,66.940
5,29.05.2022,60.966
5,05.06.2022,56.972
5,12.06.2022,56.366
5,19.06.2022,53.404
5,26.06.2022,54.145
5,03.07.2022,61.292
5,10.07.2022,57.175
5,17.07.2022,56.925
5,24.07.2022,61.862
5,31.07.2022,60.481
5,07.08.2022,60.611
5,14.08.2022,59.076
5,21.08.2022,60.282
5,28.08.2022,60.404
5,04.09.2022,60.560
5,11.09.2022,60.026
5,18.09.2022,57.516
5,25.09.2022,57.917
5,02.10.2022,61.275
5,09.10.2022,62.171
5,16.10.2022,61.188
5,23.10.2022,61.586
5,30.10.2022,61.883
5,06.11.2022,60.407
5,13.11.2022,60.627
5,20.11.2022,60.635
5,27.11.2022,61.926
5,04.12.2022,62.522
5,11.12.2022,64.623
5,18.12.2022,68.730
5,25.12.2022,69.266
5,01.01.2023,72.328
5,08.01.2023,68.694
5,15.01.2023,68.807
5,22.01.2023,69.465
5,29.01.2023,70.631
5,05.02.2023,73.348
5,12.02.2023,74.230
5,19.02.2023,76.135
5,26.02.2023,75.712
5,05.03.2023,76.072